ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736.0;1.0;  200;2019.0;7.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;426.753;17.41;14,88;16;14,328;13,766;3,9;3;1,17;;0.0;0.0;744.0;1.0;481,12;62.0;55.0;1.0;1.0;1.0;14936.0;1.0;;0.0
736.0;1.0;  200;2019.0;8.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;400.081;16.322;13,95;15;13,432;12,906;3,9;3;1,17;;0.0;0.0;744.0;1.0;451,05;62.0;55.0;1.0;1.0;1.0;14003.0;1.0;;0.0
736.0;1.0;  200;2019.0;9.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;387.176;15.795;13,5;15;13,432;12,906;3,9;3;1,17;;0.0;0.0;720.0;1.0;436,5;62.0;55.0;1.0;1.0;1.0;13551.0;1.0;;0.0
736.0;1.0;  200;2019.0;10.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;480.098;19.586;16,74;18;16,119;15,487;3,9;3;1,17;;0.0;0.0;744.0;1.0;541,26;62.0;55.0;1.0;1.0;1.0;16803.0;1.0;;0.0
736.0;1.0;  200;2019.0;11.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;412.987;16.848;14,4;16;14,328;13,766;3,9;3;1,17;;0.0;0.0;720.0;1.0;465,6;62.0;55.0;1.0;1.0;1.0;14455.0;1.0;;0.0
736.0;1.0;  200;2019.0;12.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;426.753;17.41;14,88;16;14,328;13,766;3,9;3;1,17;;0.0;0.0;744.0;1.0;481,12;62.0;55.0;1.0;1.0;1.0;14936.0;1.0;;0.0
736.0;1.0;  200;2020.0;1.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;426.753;17.41;14,88;16;14,328;13,766;3,9;3;1,17;;0.0;0.0;744.0;1.0;481,12;62.0;55.0;1.0;1.0;1.0;14936.0;1.0;;0.0
736.0;1.0;  200;2020.0;2.0;272.0;1.0;481.0;1.0;0.0;20100508.0;696.0;29.0;399.221;16.286;13,92;16;14,328;13,766;3,9;3;1,17;;0.0;0.0;696.0;1.0;450,08;62.0;55.0;1.0;1.0;1.0;13973.0;1.0;;0.0
736.0;1.0;  200;2020.0;3.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18670.0;1.0;;0.0
736.0;1.0;  200;2020.0;4.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;516.234;21.06;18;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;720.0;1.0;582;62.0;55.0;1.0;1.0;1.0;18068.0;1.0;;0.0
736.0;1.0;  200;2020.0;5.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18670.0;1.0;;0.0
736.0;1.0;  200;2020.0;6.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;516.234;21.06;18;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;720.0;1.0;582;62.0;55.0;1.0;1.0;1.0;18068.0;1.0;;0.0
736.0;1.0;  200;2020.0;7.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18670.0;1.0;;0.0
736.0;1.0;  200;2020.0;8.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18670.0;1.0;;0.0
736.0;1.0;  200;2020.0;9.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;542.046;22.113;18,9;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;720.0;1.0;611,1;62.0;55.0;1.0;1.0;1.0;18972.0;1.0;;0.0
736.0;1.0;  200;2020.0;10.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;560.114;22.85;19,53;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;744.0;1.0;631,47;62.0;55.0;1.0;1.0;1.0;19604.0;1.0;;0.0
736.0;1.0;  200;2020.0;11.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;542.046;22.113;18,9;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;720.0;1.0;611,1;62.0;55.0;1.0;1.0;1.0;18972.0;1.0;;0.0
736.0;1.0;  200;2020.0;12.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;560.114;22.85;19,53;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;744.0;1.0;631,47;62.0;55.0;1.0;1.0;1.0;19604.0;1.0;;0.0
736.0;1.0;  200;2021.0;1.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;453.426;18.498;15,81;17;15,224;14,627;3,9;3;1,17;;0.0;0.0;744.0;1.0;511,19;62.0;55.0;1.0;1.0;1.0;15870.0;1.0;;0.0
736.0;1.0;  200;2021.0;2.0;272.0;1.0;481.0;1.0;0.0;20100508.0;672.0;29.0;409.546;16.708;14,28;17;15,224;14,627;3,9;3;1,17;;0.0;0.0;672.0;1.0;461,72;62.0;55.0;1.0;1.0;1.0;14334.0;1.0;;0.0
736.0;1.0;  200;2021.0;3.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;453.426;18.498;15,81;17;15,224;14,627;3,9;3;1,17;;0.0;0.0;744.0;1.0;511,19;62.0;55.0;1.0;1.0;1.0;15870.0;1.0;;0.0
736.0;1.0;  200;2021.0;4.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;438.799;17.901;15,3;17;15,224;14,627;3,9;3;1,17;;0.0;0.0;720.0;1.0;494,7;62.0;55.0;1.0;1.0;1.0;15358.0;1.0;;0.0
736.0;1.0;  200;2021.0;5.0;272.0;1.0;481.0;1.0;270.0;20100508.0;504.0;29.0;307.159;12.531;10,71;17;15,224;14,627;3,9;3;1,17;;0.0;0.0;504.0;1.0;346,29;62.0;55.0;1.0;1.0;1.0;10751.0;1.0;;240.0
736.0;1.0;  200;2021.0;6.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;542.046;22.113;18,9;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;720.0;1.0;611,1;62.0;55.0;1.0;1.0;1.0;18972.0;1.0;;0.0
736.0;1.0;  200;2021.0;7.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;586.786;23.938;20,46;22;19,701;18,929;3,9;3;1,17;;0.0;0.0;744.0;1.0;661,54;62.0;55.0;1.0;1.0;1.0;20538.0;1.0;;0.0
736.0;1.0;  200;2021.0;8.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;586.786;23.938;20,46;22;19,701;18,929;3,9;3;1,17;;0.0;0.0;744.0;1.0;661,54;62.0;55.0;1.0;1.0;1.0;20538.0;1.0;;0.0
736.0;1.0;  200;2021.0;9.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;542.046;22.113;18,9;21;18,805;18,068;3,9;3;1,17;;0.0;0.0;720.0;1.0;611,1;62.0;55.0;1.0;1.0;1.0;18972.0;1.0;;0.0
736.0;1.0;  200;2021.0;10.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;613.458;25.026;21,39;23;20,596;19,789;3,9;3;1,17;;0.0;0.0;744.0;1.0;691,61;62.0;55.0;1.0;1.0;1.0;21471.0;1.0;;0.0
736.0;1.0;  200;2021.0;11.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;593.669;24.219;20,7;23;20,596;19,789;3,9;3;1,17;;0.0;0.0;720.0;1.0;669,3;62.0;55.0;1.0;1.0;1.0;20778.0;1.0;;0.0
736.0;1.0;  200;2021.0;12.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;613.458;25.026;21,39;23;20,596;19,789;3,9;3;1,17;;0.0;0.0;744.0;1.0;691,61;62.0;55.0;1.0;1.0;1.0;21226.0;1.0;;0.0
736.0;1.0;  200;2022.0;1.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18457.0;1.0;;0.0
736.0;1.0;  200;2022.0;2.0;272.0;1.0;481.0;1.0;0.0;20100508.0;672.0;29.0;481.818;19.656;16,8;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;672.0;1.0;543,2;62.0;55.0;1.0;1.0;1.0;16671.0;1.0;;0.0
736.0;1.0;  200;2022.0;3.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;533.442;21.762;18,6;20;17,91;17,208;3,9;3;1,17;;0.0;0.0;744.0;1.0;601,4;62.0;55.0;1.0;1.0;1.0;18457.0;1.0;;0.0
736.0;1.0;  200;2022.0;4.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;505.59;35.1;30;20;18,023;16,853;6,5;5;1,17;;0.0;0.0;720.0;1.0;570;62.0;55.0;1.0;1.0;1.0;17493.0;1.0;;0.0
736.0;1.0;  200;2022.0;5.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;522.443;36.27;31;20;18,023;16,853;6,5;5;1,17;;0.0;0.0;744.0;1.0;589;62.0;55.0;1.0;1.0;1.0;18077.0;1.0;;0.0
736.0;1.0;  200;2022.0;6.0;272.0;1.0;481.0;1.0;0.0;20100508.0;720.0;29.0;505.59;35.1;30;20;18,023;16,853;6,5;5;1,17;;0.0;0.0;720.0;1.0;570;62.0;55.0;1.0;1.0;1.0;17493.0;1.0;;0.0
736.0;1.0;  200;2022.0;7.0;272.0;1.0;481.0;1.0;0.0;20100508.0;744.0;29.0;914.275;63.473;54,25;35;31,54;29,493;6,5;5;1,17;;0.0;0.0;744.0;1.0;1030,75;62.0;55.0;1.0;1.0;1.0;31634.0;1.0;;0.0
